.	18	3016	5164	23254	42340	44369	63717	81496	144091	175917	269073	335900	525378	1420694	3390660	
.	19	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	19	3076	5245	23787	43346	45442	65501	83274	146913	179884	275507	344323	542293	1443789	3390660	
.	20	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	20	3242	5501	24024	44217	46286	66359	84452	149669	182943	278893	348133	546573	1456768	3390660	
.	21	2	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	21	8	3107	5237	23294	42998	45061	64219	81936	145875	179023	273946	342441	539926	1448670	3390660	
.	22	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	22	3266	5468	23960	43600	45621	65675	83300	147469	179889	275415	343279	540477	1442433	3390660	
.	23	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	23	3140	5383	23701	43720	45776	65644	83394	148550	182634	279889	350204	552328	1466899	3390660	
.	24	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	24	3255	5394	23716	43656	45659	65419	83353	148273	181809	277436	345614	540593	1452687	3390660	
.	25	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	25	3235	5511	24857	44583	46620	66353	83822	148450	181126	277324	346037	541657	1450705	3390660	
.	26	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	26	3300	5537	25506	45355	47355	67648	85058	149348	181888	278821	347897	544548	1454934	3390660	
.	27	2	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	27	32	3399	5813	25495	46503	48574	68712	86753	152284	186128	282875	352244	547251	1466877	3390660	
.	28	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	28	3551	5949	25794	46150	48202	68212	85740	150710	183912	279616	348116	546285	1460605	3390660	
.	29	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	29	3448	5927	25711	46208	48318	68231	85693	150736	184327	280637	349870	549745	1469049	3390660	
.	30	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	30	3446	5906	25164	45324	47463	67310	84689	149030	182552	278202	346830	547216	1468113	3390660	
.	31	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	31	3484	5899	25453	45066	47186	67067	84423	147785	180470	275204	343072	540607	1455666	3390660	
.	32	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	32	3646	6101	25831	46243	48415	68222	85592	149975	183517	278408	346116	543386	1461798	3390660	
.	33	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	33	3527	5884	25971	46334	48524	68782	86247	150949	184471	281065	349691	547940	1463418	3390660	
.	34	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	34	3687	6178	26388	47123	49252	69383	87124	151735	185221	281693	350399	545602	1465601	3390660	
.	35	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	35	3772	6272	26995	48357	50530	70646	88763	155617	189669	287987	357259	551551	1478286	3390660	
.	36	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	36	3784	6344	26712	47520	49728	69832	87246	152697	187406	284441	353299	550913	1476947	3390660	
.	37	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	37	3927	6544	27336	48929	51211	72016	89844	157345	192854	291165	362340	565863	1492264	3390660	
.	38	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	38	3811	6440	27588	49863	52102	72725	90969	158062	193666	292146	363103	563138	1491391	3390660	
.	39	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	39	4078	6743	28358	50867	53224	74569	93020	161017	196860	296366	367716	570907	1496031	3390660	
.	40	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	40	3955	6552	28167	51265	53519	74577	92959	161480	197171	297637	370075	574445	1505987	3390660	
.	41	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	41	3815	6521	28003	50217	52569	73337	91383	158787	194405	293139	364519	567314	1496598	3390660	
.	42	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	42	3916	6613	28318	50910	53258	74763	93102	162345	198818	299688	372093	579128	1512422	3390660	
.	43	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	43	3993	6629	28336	50511	52886	74279	92544	161721	197204	297637	369474	577146	1507565	3390660	
.	44	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	44	4043	6786	29095	52353	54723	76223	95094	164914	201339	302460	375277	577507	1513907	3390660	
.	45	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	45	4268	7086	29445	52526	54881	76161	94787	164110	200952	301210	372867	572873	1512144	3390660	
.	46	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	46	4235	7074	29115	51799	54239	75669	94214	164331	201275	301988	374400	580469	1521865	3390660	
.	47	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	47	4442	7425	29871	52460	54943	77053	95632	166296	203238	305465	377549	585583	1526096	3390660	
.	48	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	48	4726	7789	31646	56864	59545	82185	101625	176240	215993	320904	396178	603982	1560321	3390660	
.	49	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	49	4756	7910	31124	56180	58886	81550	100562	175125	214731	319769	394646	606370	1568918	3390660	
.	50	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	50	4754	7794	31309	56302	59036	81616	100706	175368	216046	321408	397491	611923	1574322	3390660	
.	51	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	51	4590	7611	30527	54778	57411	80195	98945	172615	212889	317745	393016	607568	1575373	3390660	
.	52	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	52	4668	7730	31498	55855	58517	82414	101586	177180	217331	324775	401842	620902	1589659	3390660	
.	53	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	53	4610	7728	32231	56903	59479	83518	103280	179385	219483	329297	407160	623210	1596119	3390660	
.	54	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	54	4806	8018	32322	57217	59874	83771	103521	180192	221105	330160	408272	623402	1608052	3390660	
.	55	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	55	4984	8163	32776	57843	60733	84942	104590	182365	224175	333674	413433	632660	1626966	3390660	
.	56	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	56	4756	7899	32866	57770	60606	85515	105282	183165	224542	335737	416007	639084	1633729	3390660	
.	57	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	57	4531	7579	32855	58983	61694	86254	106279	184867	226980	340132	421913	638610	1642576	3390660	
.	58	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	58	4531	7531	31666	56091	58781	82572	102999	179309	219923	330388	409157	617844	1622147	3390660	
.	59	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	59	4969	8227	33873	59448	62359	86549	107328	184473	225059	335336	414040	621288	1607959	3390660	
.	60	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	60	5157	8468	34045	60565	63361	88170	109085	188383	230691	343104	422696	631527	1625683	3390660	
.	61	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	61	5251	8813	35825	62861	65799	91241	112626	193425	235875	350739	431412	641049	1636842	3390660	
.	62	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	62	5238	8688	36206	63140	65974	91573	113106	193224	234732	349719	429539	637577	1626047	3390660	
.	63	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	63	4987	8371	34769	61762	64470	89043	110416	189175	230755	343948	423043	629333	1619402	3390660	
.	64	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	64	4995	8397	35677	62289	64927	89893	111699	190454	230860	344913	423622	626671	1609875	3390660	
.	65	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	65	4878	8193	35477	62334	65018	89404	110964	188863	228843	342625	421134	623467	1601314	3390660	
.	66	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	66	4990	8458	36680	64381	67081	92751	114568	194804	235685	351951	432424	638029	1618474	3390660	
.	67	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	67	4845	8105	35345	62566	65269	90881	112221	193249	234935	352056	433568	646983	1644784	3390660	
.	68	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	68	4878	8235	35659	62820	65546	90939	112527	192907	234633	350481	431911	642275	1640438	3390660	
.	69	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	69	4915	8290	35658	63275	66042	91707	113508	194763	237121	354072	435491	646985	1644395	3390660	
.	70	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	70	5093	8558	36786	63835	66681	93276	115080	195587	237264	354426	435072	646354	1639603	3390660	
.	71	2	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	71	54	5336	8916	38082	66872	69895	96929	119364	202234	244965	364091	447991	664274	1665895	3390660	
.	72	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	72	5188	8829	38284	66527	69363	96245	118666	202184	245081	366160	449658	665081	1672369	3390660	
.	73	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	73	5311	8885	38976	67830	70854	98317	121118	206011	249521	371167	456020	674624	1680398	3390660	
.	74	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	74	5322	8977	38741	67901	70915	98102	120819	205137	249182	370214	455120	672999	1680928	3390660	
.	75	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	75	5198	8903	38392	66523	69591	96335	118759	202213	245356	366111	449266	663807	1673110	3390660	
.	76	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	76	5322	9023	39188	68453	71377	98861	121768	206990	251120	372103	456243	674368	1685306	3390660	
.	77	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	77	5662	9507	40279	70124	73357	101067	124295	210869	255158	377462	463111	683100	1700303	3390660	
.	78	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	78	5844	9729	41820	72762	76099	104642	128215	216736	262292	385929	472642	695251	1712300	3390660	
.	79	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	79	5654	9583	41353	72008	75213	103987	127315	216213	262480	387480	475540	701320	1723241	3390660	
.	80	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	80	5940	9937	41817	73305	76553	105335	129332	218489	265637	390739	478580	702084	1725543	3390660	
.	81	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	81	5875	9889	41379	72630	75958	104323	128131	216981	264117	388333	474549	695055	1718130	3390660	
.	82	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	82	6016	10084	41866	73794	77200	106302	129809	220661	268565	396010	484727	709344	1736565	3390660	
.	83	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	83	6435	10649	42940	75911	79628	109624	133827	227830	277995	407301	497973	728528	1759834	3390660	
.	84	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	84	6426	10659	43268	76084	79661	109543	134332	227856	277638	407741	497997	723412	1764092	3390660	
.	85	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	85	6399	10732	43594	75621	79239	109270	133829	226889	276679	406925	497174	722547	1761679	3390660	
.	86	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	86	6437	10684	43387	76020	79463	109537	134163	227236	276920	408123	498495	723760	1770488	3390660	
.	87	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	87	6349	10526	42888	75204	78791	108997	133466	225946	275710	406133	497034	721200	1770126	3390660	
.	88	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	88	6493	10648	42785	75230	78810	109338	133460	227713	278439	410299	503226	731525	1785436	3390660	
.	89	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	89	6589	10870	43914	76451	80316	111617	136378	232463	283621	417958	511234	742006	1800949	3390660	
.	90	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	90	6616	11043	44807	77976	81862	113365	138668	235881	287956	422534	515803	749823	1811250	3390660	
.	91	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	91	6585	10928	45241	78255	82134	114010	139309	235340	287270	423042	516329	747412	1811607	3390660	
.	92	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	92	7066	11588	48022	82647	86644	120073	146323	245703	298774	436197	530851	763630	1824262	3390660	
.	93	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	93	7091	11973	49224	84296	88398	121588	148327	248153	301646	440387	535808	767881	1833835	3390660	
.	94	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	94	7520	12582	50286	86848	90963	124336	151576	251977	306775	445323	541690	772441	1838103	3390660	
.	95	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	95	7488	12542	50424	87039	91410	125053	152293	254139	309246	448843	544906	778234	1844072	3390660	
.	96	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	96	7506	12532	50959	87558	91842	125208	152477	254410	309674	450617	547247	778209	1843415	3390660	
.	97	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	97	7608	12665	50961	87895	92123	125465	152973	255334	311610	452260	549276	781076	1847339	3390660	
.	98	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	98	7874	12915	51549	89330	93637	127317	155248	257930	313240	454185	551103	781684	1851121	3390660	
.	99	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	99	8098	13302	53477	91970	96476	130809	159245	262336	318594	461112	558067	787268	1855775	3390660	
.	100	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	100	7504	12542	51235	89805	94037	126874	154672	256450	312515	454334	551636	781088	1850652	3390660	
.	101	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	101	8345	14030	54322	199779	206071	233691	280972	543597	846885	1117573	1473498	1931905	3099864	3390660	
.	102	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	102	6846	11244	46471	99662	103666	133204	171055	314446	414153	637728	812279	1115926	2855114	3390660	
.	103	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	103	6159	10214	42121	79892	83478	111445	139504	243590	310624	473694	589349	801069	2305146	3390660	
.	104	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	104	5639	9377	38324	69627	72896	99019	122815	211395	264607	399052	494066	699738	1927459	3390660	
.	105	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	105	5538	9211	37510	66028	69255	94645	117168	199973	248337	371777	458638	666857	1762628	3390660	
.	106	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	106	5354	8938	37606	65393	68840	94161	115704	195000	240714	359167	442346	651419	1690502	3390660	
.	107	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	107	5547	9215	38459	67326	70803	96874	118757	199583	245986	365127	448283	660779	1674831	3390660	
.	108	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	108	5659	9502	39135	68933	72414	98140	120381	201825	249154	368776	452253	664695	1678869	3390660	
.	109	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	109	5609	9256	38630	67789	71087	95774	117620	196161	241825	358590	439913	647673	1650356	3390660	
.	110	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	110	5495	9272	38655	68069	71594	96972	119078	198872	245090	362267	444800	656344	1660496	3390660	
.	111	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	111	5742	9691	39599	68688	72205	97577	119765	198363	244361	361592	442142	651125	1644523	3390660	
.	112	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	112	5936	9857	40828	70287	73991	100484	123109	203763	250398	369508	451497	662178	1657748	3390660	
.	113	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	113	5578	9431	39727	68684	72324	98412	120650	199867	246332	364695	446347	657733	1650651	3390660	
.	114	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	114	5814	9747	41204	71209	75048	101340	124206	204993	252991	372876	455657	669665	1666181	3390660	
.	115	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	115	5830	9730	40797	70994	74803	101318	124057	204484	252561	372325	455155	667452	1671637	3390660	
.	116	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	116	5917	9858	41275	71307	75093	101522	124348	204755	252314	371295	453848	666930	1665405	3390660	
.	117	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	117	5888	9848	41048	71093	75031	101588	124080	204768	253349	373298	456277	673419	1671174	3390660	
.	118	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	118	5985	9948	41497	71501	75438	102782	125845	207655	256931	379107	463248	681661	1687550	3390660	
.	119	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	119	5810	9748	41556	71082	75056	101894	125130	204732	253049	373395	456845	672363	1678116	3390660	
.	120	2	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	120	1	6260	10466	42986	73655	77816	105599	129167	211416	261561	384574	469805	688570	1700880	3390660	
.	121	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	121	6223	10375	42706	74296	78670	106080	129610	212974	264336	388136	474241	694389	1709690	3390660	
.	122	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	122	6135	10114	42054	73506	77633	104787	127647	209813	261234	384070	470352	691616	1706743	3390660	
.	123	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	123	6160	10301	42631	74144	78525	106490	129635	213953	265947	391675	478576	706021	1720704	3390660	
.	124	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	124	6454	10592	43632	74967	79431	108409	131759	217017	270396	398524	487251	714459	1742255	3390660	
.	125	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	125	6389	10716	44321	75781	80329	109478	133703	218948	272548	402711	491283	715021	1747909	3390660	
.	126	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	126	6555	10955	44787	76734	81491	111022	135481	221777	276286	405849	494905	720048	1752546	3390660	
.	127	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	127	6787	11249	45811	78386	83076	113565	138524	226078	281929	413520	503941	730741	1763641	3390660	
.	128	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	128	6990	11675	47861	82611	87785	118712	144434	235603	294609	430358	523447	752743	1795871	3390660	
.	129	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	129	7199	11883	48217	83719	88854	119565	145521	237539	297946	435847	530405	761201	1813256	3390660	
.	130	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	130	7195	12689	47394	82066	87366	118420	144356	234197	293584	430115	523049	750776	1805334	3390660	
.	131	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	131	7473	12344	49905	84515	89721	121890	148468	240856	301214	439633	533399	760321	1814234	3390660	
.	132	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	132	7420	12211	49078	84661	90004	121864	148462	239767	300207	438794	532426	758344	1815797	3390660	
.	133	2	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	133	5	7363	13044	48873	83074	88352	119681	145391	235145	295042	431301	524111	750429	1802484	3390660	
.	134	2	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	134	23	7259	12977	48458	82137	87344	118795	144350	233987	293420	429796	522915	750245	1804412	3390660	
.	135	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	135	7146	11780	48082	82916	88343	119605	145568	235565	295798	432877	525791	753554	1805765	3390660	
.	136	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	136	7330	13272	49113	84159	89675	121111	147077	237236	298531	435381	528437	754977	1811648	3390660	
.	137	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	137	7410	14043	48974	83504	88907	120296	145953	235537	296084	432786	526315	754456	1809613	3390660	
.	138	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	138	7475	13610	50089	85294	90981	123216	149258	240753	302899	440533	534725	764771	1820771	3390660	
.	139	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	139	7439	16197	49163	83786	89361	121208	146923	237611	299477	437268	531253	760371	1824281	3390660	
.	140	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	140	7384	15086	48848	83219	88909	120247	146381	235149	296847	434810	527563	752216	1812158	3390660	
.	141	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	141	7575	18560	50004	84409	90340	122242	148478	238326	300833	438464	531806	758392	1817996	3390660	
.	142	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	142	7965	17555	50906	86885	93081	125882	152443	245193	310278	450304	545885	777045	1838485	3390660	
.	143	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	143	8308	18600	53705	90264	96519	131043	158535	253852	320807	465805	564065	797414	1870860	3390660	
.	144	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	144	7906	21622	52726	89628	95969	130096	157823	252419	320534	466173	564185	796982	1880023	3390660	
.	145	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	145	8265	27889	53670	89982	96336	130535	158231	251400	317709	463239	560198	787178	1865281	3390660	
.	146	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	146	8094	26192	54015	91218	97765	132439	160650	255308	323631	470075	567981	796620	1878071	3390660	
.	147	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	147	8151	28409	54344	91969	98723	133153	161715	257235	326544	475131	574644	804377	1889627	3390660	
.	148	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	148	8217	29353	54366	91605	98485	133624	161930	257340	326815	474813	573943	803354	1891299	3390660	
.	149	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	149	8788	34637	56549	94334	101454	137780	166950	263633	333847	483678	583241	812975	1898769	3390660	
.	150	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	150	8872	30168	58436	97897	105321	142456	172600	271101	344955	497657	599472	829651	1923148	3390660	
.	151	2	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	151	88	9316	34243	60271	101167	108901	146680	177446	277582	353976	510400	614066	844985	1944857	3390660	
.	152	2	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	152	171	9333	37161	60778	101449	109404	147383	178310	279848	356393	514612	619232	851990	1959407	3390660	
.	153	2	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	153	279	9666	34646	61222	102552	110735	149111	180221	283334	362286	522155	628208	863163	1975646	3390660	
.	154	2	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	154	366	9760	35169	61906	102650	110875	149925	181263	284191	362781	521786	627770	863702	1979664	3390660	
.	155	2	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	155	471	9735	41583	63041	104364	112737	152203	184180	286946	365394	526447	632207	865376	1978251	3390660	
.	156	2	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	156	599	10055	49243	62672	103952	112431	152327	184165	286973	365942	527975	635248	871104	1984707	3390660	
.	157	2	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	157	696	10249	45319	64275	106468	115249	155664	188371	293344	373664	538974	647628	884877	2003794	3390660	
.	158	2	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	158	816	10617	55325	66548	109269	118233	160098	193538	299126	380390	547980	658050	896395	2017238	3390660	
.	159	2	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	159	946	10943	53201	67672	111866	121460	163705	197323	304524	388707	559198	670983	911357	2038467	3390660	
.	160	2	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	160	1081	11383	50905	69323	112980	122668	165226	199650	307259	391430	562991	674162	911125	2040577	3390660	
.	161	2	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	161	1226	11482	58487	70369	115188	125174	168221	202962	311326	397595	569465	682414	921381	2054262	3390660	
.	162	2	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	162	1384	11330	59570	68377	112012	121842	163907	197987	304872	390042	561795	674046	913148	2047953	3390660	
.	163	2	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	163	1541	11634	61625	70072	114570	124632	166891	201429	308636	395015	566940	679658	920342	2053619	3390660	
.	164	2	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	164	1714	12375	64678	72787	119026	130061	173781	209229	319270	409203	584551	699378	940573	2073408	3390660	
.	165	2	14	15	16	27	28	30	31	34	35	36	37	38	39	40	
.	165	1916	12672	68225	73456	119743	130915	174728	210834	320139	410422	587208	702856	943604	2080644	3390660	
.	166	2	14	15	16	25	26	27	28	30	31	34	35	36	37	38	39	40	
.	166	2132	16130	68792	73628	74694	74803	119852	131224	174836	210826	320752	412121	589138	705059	948026	2087852	3390660	
.	167	2	14	15	16	25	26	27	28	30	31	34	35	36	37	38	39	40	
.	167	2349	16558	70600	74914	76032	76138	122003	133861	178574	215514	325672	418940	597598	714626	958606	2099685	3390660	
.	168	2	14	15	16	25	26	27	28	30	31	34	35	36	37	38	39	40	
.	168	2578	19593	71478	75319	77235	77441	122348	134504	179522	216062	326349	420886	600841	718711	964485	2109540	3390660	
.	169	2	14	15	16	25	26	27	28	30	31	34	35	36	37	38	39	40	
.	169	2817	17062	70485	73841	74998	75100	119417	131749	175983	212007	321042	415561	594248	711852	957569	2103265	3390660	
.	170	2	14	15	16	25	26	27	28	30	31	34	35	36	37	38	39	40	
